Date,Voucher Type,Voucher Number,Account Code,Account Name,Parent Group,Group Path,Debit,Credit,Description
23/02/2026,Payment,AUTO-20260321-0210,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20260223-8919 - Vegetables 
23/02/2026,Payment,AUTO-20260321-0211,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260223-9458 - Diesel Ramesh
23/02/2026,Payment,AUTO-20260321-0211,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260223-9458 - Diesel Ramesh
23/02/2026,Payment,AUTO-20260321-0212,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260223-0017 - Diesel Santhosh
23/02/2026,Payment,AUTO-20260321-0212,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260223-0017 - Diesel Santhosh
23/02/2026,Payment,AUTO-20260321-0213,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,220.00,,Expense Voucher: EV-CR-20260223-0619 - Lunch 
23/02/2026,Payment,AUTO-20260321-0213,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,220.00,Expense Voucher: EV-CR-20260223-0619 - Lunch 
23/02/2026,Payment,AUTO-20260321-0214,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,610.00,,Expense Voucher: EV-CR-20260223-1164 - Speaker 
23/02/2026,Payment,AUTO-20260321-0214,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,610.00,Expense Voucher: EV-CR-20260223-1164 - Speaker 
23/02/2026,Payment,AUTO-20260321-0215,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,470.00,,Expense Voucher: EV-CR-20260223-1697 - BUSINESS
23/02/2026,Payment,AUTO-20260321-0215,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,470.00,Expense Voucher: EV-CR-20260223-1697 - BUSINESS
24/02/2026,Payment,AUTO-20260321-0217,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,100.00,,Expense Voucher: EV-CR-20260224-6137 - Petrol cleaning 
24/02/2026,Payment,AUTO-20260321-0217,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,100.00,Expense Voucher: EV-CR-20260224-6137 - Petrol cleaning 
24/02/2026,Payment,AUTO-20260321-0218,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,225.00,,Expense Voucher: EV-CR-20260224-6700 - Tea
24/02/2026,Payment,AUTO-20260321-0218,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,225.00,Expense Voucher: EV-CR-20260224-6700 - Tea
24/02/2026,Payment,AUTO-20260321-0219,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,36000.00,,Expense Voucher: EV-CR-20260224-7245 - Ladies salary
24/02/2026,Payment,AUTO-20260321-0219,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,36000.00,Expense Voucher: EV-CR-20260224-7245 - Ladies salary
24/02/2026,Payment,AUTO-20260321-0220,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20260224-7794 - Extra kalasi
24/02/2026,Payment,AUTO-20260321-0220,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20260224-7794 - Extra kalasi
24/02/2026,Payment,AUTO-20260321-0221,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1059.00,,Expense Voucher: EV-CR-20260224-8329 - Transport 
24/02/2026,Payment,AUTO-20260321-0221,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1059.00,Expense Voucher: EV-CR-20260224-8329 - Transport 
25/02/2026,Payment,AUTO-20260321-0223,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260225-3469 - Diesel Ramesh 3000
25/02/2026,Payment,AUTO-20260321-0223,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260225-3469 - Diesel Ramesh 3000
25/02/2026,Payment,AUTO-20260321-0224,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,740.00,,Expense Voucher: EV-CR-20260225-4296 - Bearings 
25/02/2026,Payment,AUTO-20260321-0224,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,740.00,Expense Voucher: EV-CR-20260225-4296 - Bearings 
26/02/2026,Payment,AUTO-20260321-0226,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20260226-3398 - Cement 
26/02/2026,Payment,AUTO-20260321-0226,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20260226-3398 - Cement 
26/02/2026,Payment,AUTO-20260321-0228,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260226-3804 - Diesel Laxman
26/02/2026,Payment,AUTO-20260321-0228,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260226-3804 - Diesel Laxman
26/02/2026,Payment,AUTO-20260321-0229,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260226-4005 - Diesel Santhosh
26/02/2026,Payment,AUTO-20260321-0229,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260226-4005 - Diesel Santhosh
26/02/2026,Payment,AUTO-20260321-0230,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20260226-4205 - auto
26/02/2026,Payment,AUTO-20260321-0230,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20260226-4205 - auto
26/02/2026,Payment,AUTO-20260321-0231,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,5950.00,,Expense Voucher: EV-CR-20260226-4403 - BUSINESS
26/02/2026,Payment,AUTO-20260321-0231,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,5950.00,Expense Voucher: EV-CR-20260226-4403 - BUSINESS
26/02/2026,Payment,AUTO-20260321-0232,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1909.00,,Expense Voucher: EV-CR-20260226-3605 - Electrical 
26/02/2026,Payment,AUTO-20260321-0232,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1909.00,Expense Voucher: EV-CR-20260226-3605 - Electrical 
27/02/2026,Payment,AUTO-20260321-0234,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,33000.00,,Expense Voucher: EV-CR-20260227-0362 - Pankaj salary
27/02/2026,Payment,AUTO-20260321-0234,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,33000.00,Expense Voucher: EV-CR-20260227-0362 - Pankaj salary
28/02/2026,Payment,AUTO-20260321-0236,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260228-6424 - Diesel Laxman
28/02/2026,Payment,AUTO-20260321-0236,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260228-6424 - Diesel Laxman
28/02/2026,Payment,AUTO-20260321-0237,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,250.00,,Expense Voucher: EV-CR-20260228-6647 - Auto 
28/02/2026,Payment,AUTO-20260321-0237,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,250.00,Expense Voucher: EV-CR-20260228-6647 - Auto 
28/02/2026,Payment,AUTO-20260321-0238,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,21500.00,,Expense Voucher: EV-CR-20260228-6857 - EMI
28/02/2026,Payment,AUTO-20260321-0238,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,21500.00,Expense Voucher: EV-CR-20260228-6857 - EMI
28/02/2026,Payment,AUTO-20260321-0240,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20260228-7273 - Bike petrol
28/02/2026,Payment,AUTO-20260321-0240,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20260228-7273 - Bike petrol
28/02/2026,Payment,AUTO-20260321-0241,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1080.00,,Expense Voucher: EV-CR-20260228-7067 - milk
28/02/2026,Payment,AUTO-20260321-0241,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1080.00,Expense Voucher: EV-CR-20260228-7067 - milk
02/03/2026,Payment,AUTO-20260321-0243,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260302-4123 - Diesel Ramesh 3000
02/03/2026,Payment,AUTO-20260321-0243,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260302-4123 - Diesel Ramesh 3000
02/03/2026,Payment,AUTO-20260321-0244,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20260302-4334 - Vegetables 
02/03/2026,Payment,AUTO-20260321-0244,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20260302-4334 - Vegetables 
02/03/2026,Payment,AUTO-20260321-0245,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1100.00,,Expense Voucher: EV-CR-20260302-4541 - DTDC 
02/03/2026,Payment,AUTO-20260321-0245,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1100.00,Expense Voucher: EV-CR-20260302-4541 - DTDC 
02/03/2026,Payment,AUTO-20260321-0247,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260302-4960 - Diesel Santhosh 
02/03/2026,Payment,AUTO-20260321-0247,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260302-4960 - Diesel Santhosh 
02/03/2026,Payment,AUTO-20260321-0248,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,15760.00,,Expense Voucher: EV-CR-20260302-4744 - Krishna salary
02/03/2026,Payment,AUTO-20260321-0248,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,15760.00,Expense Voucher: EV-CR-20260302-4744 - Krishna salary
03/03/2026,Payment,AUTO-20260321-0250,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,30900.00,,Expense Voucher: EV-CR-20260303-5265 - Bhagya salary 
03/03/2026,Payment,AUTO-20260321-0250,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,30900.00,Expense Voucher: EV-CR-20260303-5265 - Bhagya salary 
03/03/2026,Payment,AUTO-20260321-0251,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20260303-5806 - Dankush adv
03/03/2026,Payment,AUTO-20260321-0251,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20260303-5806 - Dankush adv
03/03/2026,Payment,AUTO-20260321-0253,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20260303-6896 - Preforms auto
03/03/2026,Payment,AUTO-20260321-0253,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20260303-6896 - Preforms auto
03/03/2026,Payment,AUTO-20260321-0254,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260303-7422 - Diesel Laxman
03/03/2026,Payment,AUTO-20260321-0254,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260303-7422 - Diesel Laxman
03/03/2026,Payment,AUTO-20260321-0255,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1400.00,,Expense Voucher: EV-CR-20260303-6362 - rice
03/03/2026,Payment,AUTO-20260321-0255,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1400.00,Expense Voucher: EV-CR-20260303-6362 - rice
04/03/2026,Payment,AUTO-20260321-0257,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,9300.00,,Expense Voucher: EV-CR-20260304-9183 - Shaker salary 
04/03/2026,Payment,AUTO-20260321-0257,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,9300.00,Expense Voucher: EV-CR-20260304-9183 - Shaker salary 
04/03/2026,Payment,AUTO-20260321-0258,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,7600.00,,Expense Voucher: EV-CR-20260304-9725 - Hari Madugula
04/03/2026,Payment,AUTO-20260321-0258,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,7600.00,Expense Voucher: EV-CR-20260304-9725 - Hari Madugula
04/03/2026,Payment,AUTO-20260321-0260,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20260304-0803 - Tea powder 
04/03/2026,Payment,AUTO-20260321-0260,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20260304-0803 - Tea powder 
04/03/2026,Payment,AUTO-20260321-0261,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,8800.00,,Expense Voucher: EV-CR-20260304-1348 - Hari Bobbili
04/03/2026,Payment,AUTO-20260321-0261,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,8800.00,Expense Voucher: EV-CR-20260304-1348 - Hari Bobbili
04/03/2026,Payment,AUTO-20260321-0262,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1050.00,,Expense Voucher: EV-CR-20260304-0257 - Unloading Laxman
04/03/2026,Payment,AUTO-20260321-0262,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1050.00,Expense Voucher: EV-CR-20260304-0257 - Unloading Laxman
05/03/2026,Payment,AUTO-20260321-0264,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,250.00,,Expense Voucher: EV-CR-20260305-8774 - sugar
05/03/2026,Payment,AUTO-20260321-0264,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,250.00,Expense Voucher: EV-CR-20260305-8774 - sugar
05/03/2026,Payment,AUTO-20260321-0265,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260305-9312 - Diesel Ramesh
05/03/2026,Payment,AUTO-20260321-0265,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260305-9312 - Diesel Ramesh
05/03/2026,Payment,AUTO-20260321-0266,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,5550.00,,Expense Voucher: EV-CR-20260305-9859 - Hari Srikakulam
05/03/2026,Payment,AUTO-20260321-0266,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,5550.00,Expense Voucher: EV-CR-20260305-9859 - Hari Srikakulam
05/03/2026,Payment,AUTO-20260321-0268,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20260305-0408 - Fasttag 
05/03/2026,Payment,AUTO-20260321-0268,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20260305-0408 - Fasttag 
06/03/2026,Payment,AUTO-20260321-0270,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260306-6278 - Diesel Laxman
06/03/2026,Payment,AUTO-20260321-0270,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260306-6278 - Diesel Laxman
06/03/2026,Payment,AUTO-20260321-0271,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260306-6819 - Diesel Santhosh
06/03/2026,Payment,AUTO-20260321-0271,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260306-6819 - Diesel Santhosh
06/03/2026,Payment,AUTO-20260321-0272,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,10750.00,,Expense Voucher: EV-CR-20260306-7350 - Hari Parvathipuram
06/03/2026,Payment,AUTO-20260321-0272,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,10750.00,Expense Voucher: EV-CR-20260306-7350 - Hari Parvathipuram
09/03/2026,Payment,AUTO-20260321-0275,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,16660.00,,Expense Voucher: EV-CR-20260309-5202 - Hari salary 16660
09/03/2026,Payment,AUTO-20260321-0275,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,16660.00,Expense Voucher: EV-CR-20260309-5202 - Hari salary 16660
09/03/2026,Payment,AUTO-20260321-0276,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,400.00,,Expense Voucher: EV-CR-20260309-5741 - Petrol 
09/03/2026,Payment,AUTO-20260321-0276,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,400.00,Expense Voucher: EV-CR-20260309-5741 - Petrol 
09/03/2026,Payment,AUTO-20260321-0277,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20260309-6275 - Vegetables 
09/03/2026,Payment,AUTO-20260321-0277,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20260309-6275 - Vegetables 
09/03/2026,Payment,AUTO-20260321-0278,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,549.00,,Expense Voucher: EV-CR-20260309-6810 - Speaker cable
09/03/2026,Payment,AUTO-20260321-0278,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,549.00,Expense Voucher: EV-CR-20260309-6810 - Speaker cable
09/03/2026,Payment,AUTO-20260321-0279,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260309-7348 - Diesel Ramesh
09/03/2026,Payment,AUTO-20260321-0279,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260309-7348 - Diesel Ramesh
09/03/2026,Payment,AUTO-20260321-0280,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260309-7882 - Diesel Laxman
09/03/2026,Payment,AUTO-20260321-0280,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260309-7882 - Diesel Laxman
09/03/2026,Payment,AUTO-20260321-0281,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1082.00,,Expense Voucher: EV-CR-20260309-8419 - milk
09/03/2026,Payment,AUTO-20260321-0281,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1082.00,Expense Voucher: EV-CR-20260309-8419 - milk
09/03/2026,Payment,AUTO-20260321-0282,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,13150.00,,Expense Voucher: EV-CR-20260309-8978 - Ravi security salary
09/03/2026,Payment,AUTO-20260321-0282,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,13150.00,Expense Voucher: EV-CR-20260309-8978 - Ravi security salary
10/03/2026,Payment,AUTO-20260321-0284,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,8300.00,,Expense Voucher: EV-CR-20260310-8146 - Hari Raja trip 
10/03/2026,Payment,AUTO-20260321-0284,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,8300.00,Expense Voucher: EV-CR-20260310-8146 - Hari Raja trip 
10/03/2026,Payment,AUTO-20260321-0285,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,20000.00,,Expense Voucher: EV-CR-20260310-8705 - Dankush salary 
10/03/2026,Payment,AUTO-20260321-0285,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,20000.00,Expense Voucher: EV-CR-20260310-8705 - Dankush salary 
10/03/2026,Payment,AUTO-20260321-0286,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,22000.00,,Expense Voucher: EV-CR-20260310-9370 - Vivek salary
10/03/2026,Payment,AUTO-20260321-0286,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,22000.00,Expense Voucher: EV-CR-20260310-9370 - Vivek salary
10/03/2026,Payment,AUTO-20260321-0287,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,17000.00,,Expense Voucher: EV-CR-20260310-9901 - Sanjeev salary
10/03/2026,Payment,AUTO-20260321-0287,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,17000.00,Expense Voucher: EV-CR-20260310-9901 - Sanjeev salary
10/03/2026,Payment,AUTO-20260321-0288,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,7000.00,,Expense Voucher: EV-CR-20260310-0432 - 3BHK  resnt
10/03/2026,Payment,AUTO-20260321-0288,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,7000.00,Expense Voucher: EV-CR-20260310-0432 - 3BHK  resnt
11/03/2026,Payment,AUTO-20260321-0290,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,7300.00,,Expense Voucher: EV-CR-20260311-8155 - Hari Madugula
11/03/2026,Payment,AUTO-20260321-0290,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,7300.00,Expense Voucher: EV-CR-20260311-8155 - Hari Madugula
11/03/2026,Payment,AUTO-20260321-0291,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260311-8692 - Diesel Santhosh
11/03/2026,Payment,AUTO-20260321-0291,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260311-8692 - Diesel Santhosh
11/03/2026,Payment,AUTO-20260321-0292,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,8000.00,,Expense Voucher: EV-CR-20260311-9232 - Nukaraju adv
11/03/2026,Payment,AUTO-20260321-0292,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,8000.00,Expense Voucher: EV-CR-20260311-9232 - Nukaraju adv
11/03/2026,Payment,AUTO-20260321-0293,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,50.00,,Expense Voucher: EV-CR-20260311-9764 - CCTV wire
11/03/2026,Payment,AUTO-20260321-0293,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,50.00,Expense Voucher: EV-CR-20260311-9764 - CCTV wire
12/03/2026,Payment,AUTO-20260321-0294,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,4900.00,,Expense Voucher: EV-CR-20260312-1467 - Hari Narsipatnam 
12/03/2026,Payment,AUTO-20260321-0294,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,4900.00,Expense Voucher: EV-CR-20260312-1467 - Hari Narsipatnam 
13/03/2026,Payment,AUTO-20260321-0297,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1063.00,,Expense Voucher: EV-CR-20260313-5825 - Groceries 
13/03/2026,Payment,AUTO-20260321-0297,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1063.00,Expense Voucher: EV-CR-20260313-5825 - Groceries 
13/03/2026,Payment,AUTO-20260321-0298,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,250.00,,Expense Voucher: EV-CR-20260313-6366 - A4 sheets
13/03/2026,Payment,AUTO-20260321-0298,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,250.00,Expense Voucher: EV-CR-20260313-6366 - A4 sheets
13/03/2026,Payment,AUTO-20260321-0299,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1835.00,,Expense Voucher: EV-CR-20260313-6934 - Stationary 
13/03/2026,Payment,AUTO-20260321-0299,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1835.00,Expense Voucher: EV-CR-20260313-6934 - Stationary 
13/03/2026,Payment,AUTO-20260321-0300,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20260313-7473 - Sanitizer & cotton
13/03/2026,Payment,AUTO-20260321-0300,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20260313-7473 - Sanitizer & cotton
13/03/2026,Payment,AUTO-20260321-0301,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3400.00,,Expense Voucher: EV-CR-20260313-8029 - FSSAI xerox
13/03/2026,Payment,AUTO-20260321-0301,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3400.00,Expense Voucher: EV-CR-20260313-8029 - FSSAI xerox
13/03/2026,Payment,AUTO-20260321-0303,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,620.00,,Expense Voucher: EV-CR-20260313-9114 - Staff dinner
